POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
177,1812.2676,4803.6786,3238.5213,0.0,0.0,0.0,-4791.3947,-19951.8008,2076.0675,23069.113,-2641.5388,123.0661,0.0,10256.452500000003,-2518.4727,7737.979800000003
178,1800.6758,4714.2817,3235.6229,0.0,0.0,0.0,-4702.4637,-19855.1613,2123.4347,23029.0356,-2755.6528,123.0725,0.0,10345.425699999998,-2632.5802999999996,7712.845399999998
179,1812.6283,4743.5637,3220.3091,0.0,0.0,0.0,-4765.8805,-19832.913,2099.6057,23026.4101,-2742.8207,122.7365,0.0,10303.723399999999,-2620.0842000000002,7683.639199999999
180,1814.7538,4814.1622,3241.4381,0.0,0.0,0.0,-4796.9888,-19906.5574,2067.5747,23015.5978,-2664.5361,122.5765,0.0,10249.980399999997,-2541.9595999999997,7708.0207999999975
181,1797.4821,4799.4482,3190.5517,0.0,0.0,0.0,-4753.4773,-19961.4313,2061.3227,22944.7872,-2631.3532,122.4316,0.0,10078.6833,-2508.9216,7569.761700000001
182,1790.1146,4773.5088,3278.9168,0.0,0.0,0.0,-4763.3602,-19977.3193,2088.574,23026.1446,-2624.2096,122.2664,0.0,10216.579300000001,-2501.9432,7714.6361000000015
183,1814.2203,4730.1233,3234.6385,0.0,0.0,0.0,-4708.5327,-19932.4951,2099.4814,22958.96,-2642.705,122.2821,0.0,10196.395700000001,-2520.4229,7675.972800000001
184,1748.3954,4696.2103,3228.0492,0.0,0.0,0.0,-4719.2229,-19913.2122,2096.0961,22958.1007,-2671.9408,123.5511,0.0,10094.416599999999,-2548.3896999999997,7546.026899999998
185,1801.9558,4784.5761,3255.1835,0.0,0.0,0.0,-4732.8907,-19872.8894,2097.9435,22876.0518,-2659.9294,123.1094,0.0,10209.930600000002,-2536.82,7673.110600000002
186,1752.3223,4783.8688,3246.3082,0.0,0.0,0.0,-4733.012,-20035.7223,2093.9441,22970.9985,-2546.3495,122.0685,0.0,10078.707600000002,-2424.281,7654.426600000002
187,1854.9441,4773.2522,3208.6608,0.0,0.0,0.0,-4713.1756,-19835.5421,2079.0336,22901.5929,-2661.7081,122.6953,0.0,10268.7659,-2539.0128,7729.753100000001
188,1778.9453,4900.548,3186.2973,0.0,0.0,0.0,-4716.3837,-19870.4407,2076.9523,22941.523,-2712.2421,122.8647,0.0,10297.4415,-2589.3774,7708.064100000001
189,1761.6796,4671.3081,3192.129,0.0,0.0,0.0,-4751.7487,-19754.2579,2098.5805,22916.4504,-2764.9211,124.1997,0.0,10134.141,-2640.7214,7493.4196
190,1824.6166,4699.2067,3283.9184,0.0,0.0,0.0,-4776.4284,-19706.2136,2092.4703,22897.3314,-2809.9971,122.8184,0.0,10314.901400000002,-2687.1787,7627.722700000002
191,1808.2218,4802.6246,3266.6472,0.0,0.0,0.0,-4783.7643,-19724.4879,2097.8929,22827.2069,-2747.8711,121.5184,0.0,10294.341199999999,-2626.3527,7667.988499999999
192,1838.3034,4639.1276,3223.1621,0.0,0.0,0.0,-4744.3604,-19848.3922,2127.26,22925.4091,-2709.4322,122.0493,0.0,10160.509600000003,-2587.3829,7573.1267000000025
193,1751.9791,4815.8077,3210.6121,0.0,0.0,0.0,-4726.2031,-19814.6379,2071.9905,22793.2234,-2697.2472,122.7244,0.0,10102.771799999999,-2574.5227999999997,7528.248999999999
194,1851.9223,4767.779,3188.6094,0.0,0.0,0.0,-4745.4421,-19920.1711,2099.4682,22891.5307,-2630.0536,120.6088,0.0,10133.696399999999,-2509.4448,7624.251599999999
195,1786.4753,4729.5945,3195.3008,0.0,0.0,0.0,-4767.5566,-19885.054,2097.8852,22849.3187,-2657.0785,121.1774,0.0,10005.9639,-2535.9011,7470.062800000001
196,1786.4828,4707.776,3212.8,0.0,0.0,0.0,-4782.3271,-19727.6201,2077.1034,22822.1911,-2751.1041,122.7576,0.0,10096.406099999998,-2628.3465,7468.059599999998
197,1811.4702,4789.8947,3245.2422,0.0,0.0,0.0,-4783.5278,-19893.7643,2110.359,22965.2536,-2660.3347,123.9011,0.0,10244.9276,-2536.4336,7708.4940000000015
198,1831.1149,4723.9552,3193.71,0.0,0.0,0.0,-4688.8717,-19880.4549,2097.6236,22810.0401,-2646.7691,123.9098,0.0,10087.117199999997,-2522.8593,7564.257899999998
199,1855.5507,4707.1441,3194.9979,0.0,0.0,0.0,-4751.6147,-19773.3055,2080.6812,22843.2522,-2741.4407,123.9211,0.0,10156.7059,-2617.5196,7539.1863
200,1792.8242,4891.2437,3289.3742,0.0,0.0,0.0,-4722.2112,-19888.9539,2114.9853,22798.2767,-2646.6696,122.9911,0.0,10275.538999999999,-2523.6785,7751.860499999999
201,1803.4313,4721.8489,3194.8649,0.0,0.0,0.0,-4775.797,-19890.2018,2069.411,22908.562,-2646.7476,121.9721,0.0,10032.119300000002,-2524.7755,7507.3438000000015
202,1870.6141,4852.2653,3242.6859,0.0,0.0,0.0,-4759.5234,-19859.015,2086.9949,22904.4514,-2681.1024,123.1905,0.0,10338.473200000002,-2557.9119,7780.561300000002
203,1785.8308,4786.0238,3226.6793,0.0,0.0,0.0,-4738.1456,-19967.4486,2100.2277,23029.8586,-2672.7573,123.3748,0.0,10223.025999999998,-2549.3825,7673.643499999997
204,1770.19,4826.1738,3221.0702,0.0,0.0,0.0,-4747.2228,-19830.4366,2064.9452,22890.4017,-2702.3116,122.359,0.0,10195.121499999997,-2579.9526,7615.168899999998
205,1870.0873,4674.0933,3260.6859,0.0,0.0,0.0,-4772.823,-19913.3771,2089.5329,22903.5526,-2637.7558,120.6738,0.0,10111.751899999997,-2517.082,7594.669899999997
206,1787.5182,4778.6475,3205.0798,0.0,0.0,0.0,-4756.7703,-19865.6094,2107.842,22895.6311,-2696.9214,123.9769,0.0,10152.338899999997,-2572.9445,7579.3943999999965
207,1786.3777,4785.3352,3246.4893,0.0,0.0,0.0,-4768.8597,-19845.3009,2100.2666,22990.8457,-2723.892,124.0542,0.0,10295.153900000001,-2599.8378,7695.316100000001
208,1787.5854,4842.8582,3252.8923,0.0,0.0,0.0,-4684.8817,-19881.8035,2100.9146,22950.0799,-2702.744,126.389,0.0,10367.645199999999,-2576.355,7791.290199999999
209,1793.0634,4897.9948,3265.6788,0.0,0.0,0.0,-4689.859,-20000.1508,2076.3921,22986.9868,-2645.7858,122.9654,0.0,10330.1061,-2522.8204,7807.285700000001
210,1812.9358,4799.0411,3249.0222,0.0,0.0,0.0,-4771.0181,-19905.5158,2060.7596,22835.6701,-2644.0513,122.1273,0.0,10080.894899999998,-2521.924,7558.9708999999975
211,1755.4117,4758.3901,3256.7801,0.0,0.0,0.0,-4772.2741,-19926.4017,2107.5477,23059.9973,-2693.4555,122.0088,0.0,10239.451099999998,-2571.4467,7668.004399999998
212,1753.1328,4800.2431,3229.7354,0.0,0.0,0.0,-4720.655,-19837.5978,2098.6668,22858.6434,-2696.9632,123.5023,0.0,10182.168700000002,-2573.4609,7608.707800000002
213,1778.3361,4874.991,3222.1487,0.0,0.0,0.0,-4778.9018,-19913.389,2091.103,22925.5734,-2648.7185,120.2122,0.0,10199.861400000002,-2528.5063,7671.355100000002
214,1855.7294,4835.7856,3189.4608,0.0,0.0,0.0,-4761.6616,-19862.2193,2034.1264,22908.9787,-2676.5465,121.8663,0.0,10200.2,-2554.6802,7645.5198
215,1742.6599,4752.5474,3228.8157,0.0,0.0,0.0,-4780.406,-19819.3874,2094.5131,23016.6182,-2741.7875,121.9857,0.0,10235.360900000003,-2619.8017999999997,7615.559100000003
216,1782.0937,4687.7102,3266.5508,0.0,0.0,0.0,-4735.8649,-19940.1228,2109.4087,22955.7031,-2638.0601,121.0836,0.0,10125.478799999997,-2516.9765,7608.5022999999965
217,1754.2906,4729.6182,3246.7976,0.0,0.0,0.0,-4793.3971,-20012.0058,2098.6709,23105.7842,-2604.8694,120.3952,0.0,10129.758599999997,-2484.4742,7645.284399999998
218,1826.9174,4703.6249,3236.3395,0.0,0.0,0.0,-4743.138,-20008.1321,2077.377,23084.7232,-2627.7741,122.4198,0.0,10177.711900000002,-2505.3543,7672.357600000001
219,1862.5298,4741.6899,3258.0914,0.0,0.0,0.0,-4815.6841,-19990.7719,2092.5931,22954.2502,-2551.3446,118.7665,0.0,10102.6984,-2432.5780999999997,7670.120299999999
220,1813.5767,4772.8726,3246.2647,0.0,0.0,0.0,-4742.3812,-20138.9243,2091.3451,22968.2129,-2486.7691,120.5544,0.0,10010.9665,-2366.2147,7644.751800000001
221,1779.3866,4784.979,3192.6297,0.0,0.0,0.0,-4748.4734,-20010.6192,2098.7205,22972.0571,-2579.1963,121.8922,0.0,10068.6803,-2457.3041000000003,7611.376200000001
222,1774.797,4772.1767,3232.0081,0.0,0.0,0.0,-4751.0621,-20041.5224,2099.493,22996.9304,-2558.9376,121.6449,0.0,10082.820700000002,-2437.2927,7645.528000000002
223,1797.2729,4767.8282,3220.6002,0.0,0.0,0.0,-4728.1185,-20057.7066,2076.4758,23024.9967,-2545.1488,122.0022,0.0,10101.348699999999,-2423.1466,7678.202099999999
224,1809.3209,4858.9829,3216.8633,0.0,0.0,0.0,-4785.1748,-20029.6958,2069.3028,23008.5647,-2580.2736,122.4585,0.0,10148.163999999995,-2457.8151,7690.3488999999945
225,1819.5208,4752.1092,3226.841,0.0,0.0,0.0,-4758.9851,-20064.522,2096.0313,22980.8872,-2512.5422,121.1359,0.0,10051.8824,-2391.4062999999996,7660.476100000001
226,1777.0989,4732.227,3202.5976,0.0,0.0,0.0,-4763.3016,-19995.6563,2050.3355,22953.1014,-2585.5146,123.2585,0.0,9956.402500000004,-2462.2561,7494.146400000003
227,1860.7721,4831.9636,3224.401,0.0,0.0,0.0,-4749.4869,-19927.2241,2074.0797,22925.4659,-2639.5742,122.3344,0.0,10239.9713,-2517.2398,7722.731499999999
228,1816.1256,4793.9639,3253.2209,0.0,0.0,0.0,-4690.9855,-20013.4849,2087.069,22937.8455,-2595.9231,121.2977,0.0,10183.7545,-2474.6254,7709.129099999999
229,1771.7928,4696.2236,3223.6112,0.0,0.0,0.0,-4739.1133,-19963.0518,2091.7485,23001.3136,-2650.7547,121.1296,0.0,10082.524599999999,-2529.6250999999997,7552.8994999999995
230,1806.6635,4741.6311,3182.1077,0.0,0.0,0.0,-4762.4764,-19878.0355,2089.2341,22914.7566,-2644.3445,120.0267,0.0,10093.881099999999,-2524.3178000000003,7569.563299999999
231,1794.3001,4823.087,3228.957,0.0,0.0,0.0,-4747.2631,-19915.4463,2049.9287,22931.6902,-2648.8649,121.282,0.0,10165.253600000002,-2527.5829,7637.6707000000015
232,1775.1136,4808.1525,3246.439,0.0,0.0,0.0,-4802.1742,-19957.2198,2061.6374,22991.2337,-2623.6083,119.6208,0.0,10123.1822,-2503.9874999999997,7619.194699999999
233,1809.5241,4680.9359,3227.8229,0.0,0.0,0.0,-4770.1476,-19975.6421,2075.604,23027.488,-2603.617,121.8864,0.0,10075.585200000001,-2481.7306000000003,7593.8546000000015
234,1784.059,4718.2022,3235.6212,0.0,0.0,0.0,-4721.3421,-19893.1443,2095.1885,22873.2748,-2658.0218,122.0766,0.0,10091.8593,-2535.9452,7555.9141
235,1895.3202,4716.0651,3225.2521,0.0,0.0,0.0,-4793.852,-19830.4722,2071.2054,22875.1943,-2686.814,120.1054,0.0,10158.712899999999,-2566.7086,7592.004299999999
236,1779.388,4789.1576,3209.1415,0.0,0.0,0.0,-4810.6979,-19784.6615,2065.5841,22911.8674,-2711.3468,121.873,0.0,10159.7792,-2589.4737999999998,7570.305400000001
237,1749.4977,4617.2656,3244.9896,0.0,0.0,0.0,-4810.6728,-19805.9794,2080.5648,22874.3544,-2719.3109,121.5349,0.0,9950.0199,-2597.776,7352.243899999999
238,1754.1708,4768.5748,3228.3597,0.0,0.0,0.0,-4751.2379,-19947.1405,2080.2626,22914.2867,-2599.4054,119.8279,0.0,10047.276199999998,-2479.5775000000003,7567.698699999999
239,1753.3396,4784.1889,3142.2608,0.0,0.0,0.0,-4752.9394,-19820.8402,2085.2703,22911.7988,-2674.8675,121.4953,0.0,10103.078800000003,-2553.3722,7549.706600000002
240,1746.571,4780.3309,3234.2146,0.0,0.0,0.0,-4758.9539,-19894.9177,2067.7527,22942.6737,-2630.2447,121.7635,0.0,10117.671299999998,-2508.4812,7609.190099999998
241,1813.8718,4696.8255,3223.7684,0.0,0.0,0.0,-4797.2568,-19899.4748,2071.5001,22899.7121,-2624.9504,119.5625,0.0,10008.946300000003,-2505.3879,7503.5584000000035
242,1830.1224,4837.5871,3234.3548,0.0,0.0,0.0,-4732.1695,-19932.2818,2041.9278,22909.2875,-2617.9577,120.8515,0.0,10188.828299999997,-2497.1061999999997,7691.722099999997
243,1777.4925,4729.1819,3237.4979,0.0,0.0,0.0,-4786.6011,-19931.9555,2082.4205,22879.4538,-2600.8846,119.4949,0.0,9987.49,-2481.3896999999997,7506.1003
244,1787.5531,4803.9286,3247.1726,0.0,0.0,0.0,-4746.6985,-19992.6985,2091.4674,22935.9279,-2539.3785,119.683,0.0,10126.6526,-2419.6955,7706.9571
245,1732.021,4782.2026,3168.293,0.0,0.0,0.0,-4755.6834,-19848.8231,2085.0688,22846.6598,-2640.5699,120.9718,0.0,10009.738699999998,-2519.5981,7490.140599999998
246,1826.0924,4857.6342,3206.266,0.0,0.0,0.0,-4742.9921,-19980.4157,2076.1623,22938.1343,-2573.7781,120.185,0.0,10180.881399999998,-2453.5931,7727.288299999999
247,1799.2637,4807.6791,3286.1623,0.0,0.0,0.0,-4767.6782,-19929.364,2099.402,22878.8456,-2591.6827,120.3716,0.0,10174.3105,-2471.3111,7702.999400000001
248,1768.0926,4741.2459,3216.8877,0.0,0.0,0.0,-4822.1589,-19893.1653,2101.9568,22925.6195,-2619.3322,120.8474,0.0,10038.4783,-2498.4847999999997,7539.9935000000005
249,1870.4054,4745.434,3213.1457,0.0,0.0,0.0,-4782.5312,-19864.2973,2070.3228,22889.3752,-2634.9798,120.4985,0.0,10141.8546,-2514.4813,7627.3733

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,7.9709,18.8544,14.1675,0.0,0.0,0.0,-3.0049,-24.0331,10.9597,-7.1324,-6.8318,2.9891,0.0,17.782100000000003,-3.8427000000000002,13.939400000000003
1,10.358,23.948,17.9812,0.0,0.0,0.0,-3.9069,-23.5179,12.2158,-6.8703,-6.8145,2.9417,0.0,30.207899999999995,-3.8728,26.335099999999997
2,6.8518,16.9524,17.5733,0.0,0.0,0.0,-3.3941,-23.6903,11.4242,-8.0627,-6.7128,3.0082,0.0,17.654599999999995,-3.7045999999999997,13.949999999999996
3,6.326,21.8851,16.4348,0.0,0.0,0.0,-4.5663,-23.7924,10.0232,-6.6214,-6.8593,3.0046,0.0,19.688999999999997,-3.8547000000000002,15.834299999999995
4,6.7005,16.5526,17.6002,0.0,0.0,0.0,-3.4459,-21.9449,10.213,-9.9785,-7.0939,2.952,0.0,15.697,-4.1419,11.5551
5,6.2338,20.1285,15.695,0.0,0.0,0.0,-3.8098,-23.7389,11.6032,-6.8455,-7.0856,2.9009,0.0,19.266299999999994,-4.1847,15.081599999999995
6,4.9707,15.4456,14.9971,0.0,0.0,0.0,-4.2738,-22.3447,8.9579,-8.966,-7.0563,2.8832,0.0,8.786799999999994,-4.1731,4.613699999999994
7,3.2798,13.7517,13.4329,0.0,0.0,0.0,-2.9443,-22.9267,11.9498,-9.2552,-6.487,2.8782,0.0,7.2879999999999985,-3.6088,3.6791999999999985
8,5.3373,17.3968,14.6783,0.0,0.0,0.0,-3.2241,-24.3146,10.0435,-5.8764,-6.8786,2.8696,0.0,14.0408,-4.0089999999999995,10.0318
9,7.7556,14.868,15.0097,0.0,0.0,0.0,-2.739,-24.3135,10.6977,-5.8012,-6.9072,2.9945,0.0,15.477300000000001,-3.9126999999999996,11.564600000000002
10,7.3497,17.7962,16.7161,0.0,0.0,0.0,-2.238,-22.818,10.0436,-8.6546,-6.7877,3.0069,0.0,18.194999999999993,-3.7808,14.414199999999992
11,6.8092,21.4491,16.6045,0.0,0.0,0.0,-4.9563,-24.0688,9.5936,-4.3606,-7.2926,2.9954,0.0,21.07070000000001,-4.2972,16.77350000000001
12,5.9824,21.3814,13.8519,0.0,0.0,0.0,-5.2286,-23.09,9.9346,-7.8452,-6.6454,2.9041,0.0,14.986499999999998,-3.7413000000000003,11.245199999999997
13,8.976,23.0123,18.1918,0.0,0.0,0.0,-4.4243,-20.8747,13.7429,-14.1641,-6.7924,2.8263,0.0,24.459900000000005,-3.9661,20.493800000000004
14,5.629,15.7174,15.347,0.0,0.0,0.0,-4.1088,-22.5929,11.572,-8.1664,-7.2757,2.9156,0.0,13.397299999999994,-4.360099999999999,9.037199999999995
15,7.7407,29.0848,14.4771,0.0,0.0,0.0,-3.6212,-22.0843,11.7294,-10.7829,-6.6083,2.8567,0.0,26.543600000000005,-3.7516,22.792000000000005
16,9.7307,15.8033,15.7913,0.0,0.0,0.0,-6.4507,-22.472,8.7173,-7.9845,-7.652,2.8371,0.0,13.1354,-4.8149,8.320500000000001
17,4.3947,17.0916,15.7845,0.0,0.0,0.0,-4.0282,-22.808,9.9762,-9.0932,-6.8228,2.8459,0.0,11.317600000000002,-3.9769,7.340700000000002
18,5.8204,15.9823,17.3227,0.0,0.0,0.0,-3.6643,-23.6572,11.7698,-7.0766,-6.9057,2.862,0.0,16.497100000000003,-4.0437,12.453400000000004
19,6.5777,15.0051,15.6966,0.0,0.0,0.0,-2.1387,-22.4325,11.6998,-10.1393,-6.9042,2.9029,0.0,14.268699999999994,-4.0013000000000005,10.267399999999993
20,9.1851,26.5708,15.0676,0.0,0.0,0.0,-4.0686,-22.7021,10.8463,-8.7502,-7.5047,2.9407,0.0,26.14889999999999,-4.564,21.58489999999999
21,4.5651,12.7022,15.6815,0.0,0.0,0.0,-3.7269,-22.7041,9.9208,-8.4854,-7.1899,3.0134,0.0,7.953199999999997,-4.1765,3.7766999999999973
22,5.4695,14.9265,17.059,0.0,0.0,0.0,-5.0761,-24.7649,11.4902,-5.6246,-6.6615,2.9507,0.0,13.479599999999998,-3.7108000000000003,9.768799999999997
23,10.4174,19.1242,17.2388,0.0,0.0,0.0,-3.8852,-24.088,11.0636,-6.7589,-6.862,2.9541,0.0,23.111900000000002,-3.9079,19.204000000000004
24,6.8377,18.7181,18.5385,0.0,0.0,0.0,-6.3982,-22.8335,10.6607,-8.0392,-7.0268,2.8868,0.0,17.48409999999999,-4.14,13.34409999999999
25,8.7956,16.3115,17.2702,0.0,0.0,0.0,-4.2681,-23.3129,10.7533,-7.49,-6.9268,2.8769,0.0,18.059600000000003,-4.0499,14.009700000000002
26,5.2295,24.0851,15.2514,0.0,0.0,0.0,-5.7316,-23.3495,11.0221,-7.3411,-7.2089,2.8976,0.0,19.165900000000004,-4.311299999999999,14.854600000000005
27,7.2382,18.2488,11.0795,0.0,0.0,0.0,-3.6574,-23.4113,9.1424,-6.9297,-6.9352,2.8701,0.0,11.710499999999993,-4.0651,7.645399999999992
28,9.4539,12.9459,16.7281,0.0,0.0,0.0,-2.7908,-23.4893,11.4532,-7.8773,-6.8185,2.9475,0.0,16.423700000000004,-3.8710000000000004,12.552700000000003
29,5.5915,22.3605,11.6137,0.0,0.0,0.0,-3.8742,-22.0015,11.1602,-10.7687,-6.7406,2.9555,0.0,14.081499999999997,-3.7851,10.296399999999997
30,10.0801,19.694,16.2226,0.0,0.0,0.0,-3.0961,-23.8486,9.8822,-6.7154,-6.7456,2.9586,0.0,22.218799999999998,-3.7869999999999995,18.4318
31,15.4291,17.0861,11.8722,0.0,0.0,0.0,-4.1495,-22.1142,11.1089,-11.5109,-6.6523,2.9189,0.0,17.7217,-3.7334000000000005,13.988299999999999
32,11.3718,20.2363,17.6127,0.0,0.0,0.0,-4.5462,-23.8404,9.4269,-7.1828,-7.0235,2.9785,0.0,23.0783,-4.045,19.0333
33,6.9842,16.5713,18.3698,0.0,0.0,0.0,-5.627,-23.2285,10.1298,-7.7916,-6.8043,2.8279,0.0,15.408000000000005,-3.9763999999999995,11.431600000000005
34,4.9222,20.743,18.5178,0.0,0.0,0.0,-4.6316,-23.805,10.7467,-5.9144,-6.5227,2.9544,0.0,20.5787,-3.5683000000000002,17.0104
35,12.7594,12.7432,15.4518,0.0,0.0,0.0,-3.4693,-23.2743,8.3322,-7.747,-7.0335,2.9137,0.0,14.796000000000003,-4.1198,10.676200000000003
36,5.5203,12.5362,13.3,0.0,0.0,0.0,-4.9121,-21.4967,10.3751,-10.9041,-7.2815,2.858,0.0,4.418700000000001,-4.423500000000001,-0.004799999999999027
37,8.1088,12.9929,16.5293,0.0,0.0,0.0,-5.7168,-22.6209,11.4264,-8.8405,-7.2011,2.86,0.0,11.879200000000003,-4.341100000000001,7.538100000000002
38,6.8068,16.298,19.9864,0.0,0.0,0.0,-3.5161,-23.1027,12.4325,-8.2752,-7.0357,2.9157,0.0,20.6297,-4.12,16.5097
39,3.2386,17.7651,14.9894,0.0,0.0,0.0,-4.9092,-23.8404,9.9708,-7.4105,-6.749,2.8987,0.0,9.803800000000003,-3.8503,5.953500000000003
40,6.8386,21.1767,17.6844,0.0,0.0,0.0,-4.637,-22.5964,11.3092,-10.0461,-6.8367,2.8296,0.0,19.729400000000002,-4.0071,15.7223
41,6.9829,17.8005,18.349,0.0,0.0,0.0,-4.4129,-23.6129,9.4612,-5.4741,-7.2523,2.9003,0.0,19.093700000000005,-4.352,14.741700000000005
42,8.5102,20.3967,13.6298,0.0,0.0,0.0,-4.0216,-24.003,9.7611,-5.8319,-6.3216,2.9702,0.0,18.441299999999995,-3.3514,15.089899999999995
43,5.9428,20.0298,15.9279,0.0,0.0,0.0,-4.234,-22.1092,9.1975,-9.9267,-7.1681,2.9112,0.0,14.828099999999996,-4.2569,10.571199999999996
44,9.9549,19.4199,15.8505,0.0,0.0,0.0,-4.8307,-23.5679,11.4845,-8.9675,-6.7186,2.907,0.0,19.343700000000005,-3.8116000000000003,15.532100000000005
45,5.165,20.2654,14.4771,0.0,0.0,0.0,-4.4954,-22.7864,9.3995,-8.745,-6.9147,2.9042,0.0,13.280199999999995,-4.0105,9.269699999999995
46,5.9285,21.7119,12.6279,0.0,0.0,0.0,-4.5074,-22.6202,13.9839,-10.1226,-6.8823,2.8832,0.0,17.002000000000002,-3.9991,13.002900000000002
47,4.7348,25.387,19.3575,0.0,0.0,0.0,-3.7791,-21.8659,11.9922,-10.6057,-7.0424,2.9956,0.0,25.220800000000004,-4.046799999999999,21.174000000000003
48,7.965,20.1171,14.9834,0.0,0.0,0.0,-4.4304,-21.6131,10.074,-10.2012,-7.7166,2.9514,0.0,16.894800000000004,-4.7652,12.129600000000003
49,7.3187,19.8781,17.1266,0.0,0.0,0.0,-3.6391,-21.7859,9.5688,-8.7974,-8.0638,2.8929,0.0,19.6698,-5.1709000000000005,14.498899999999999
50,3.9756,20.0106,19.4948,0.0,0.0,0.0,-4.4634,-20.0729,10.514,-11.4179,-8.505,2.9095,0.0,18.0408,-5.595500000000001,12.4453
51,10.1765,20.6453,16.2763,0.0,0.0,0.0,-2.8627,-21.9892,9.8437,-9.2136,-7.8268,2.9315,0.0,22.876300000000008,-4.895300000000001,17.98100000000001
52,6.3127,16.3146,14.1833,0.0,0.0,0.0,-2.4509,-23.0093,9.5639,-7.3921,-7.5931,2.8624,0.0,13.522199999999998,-4.7307,8.7915
53,9.4133,23.5509,14.6386,0.0,0.0,0.0,-3.9211,-21.6673,9.162,-7.9921,-8.2682,2.9031,0.0,23.1843,-5.3651,17.8192
54,3.3002,22.9215,15.295,0.0,0.0,0.0,-4.5634,-20.5339,8.5733,-9.5375,-8.6601,2.8985,0.0,15.4552,-5.7616,9.6936
55,7.7883,15.8853,17.6246,0.0,0.0,0.0,-3.9717,-20.6794,10.5649,-10.5503,-8.1704,2.8945,0.0,16.661700000000003,-5.275900000000001,11.385800000000003
56,5.6913,17.0351,16.3138,0.0,0.0,0.0,-5.1505,-22.9211,11.3077,-8.1569,-7.7086,2.882,0.0,14.119399999999999,-4.826599999999999,9.2928
57,6.6397,19.8083,13.1358,0.0,0.0,0.0,-4.1448,-21.4246,9.2166,-7.9071,-8.2198,2.9153,0.0,15.323899999999991,-5.304499999999999,10.019399999999992
58,7.1244,15.5446,14.1455,0.0,0.0,0.0,-4.6184,-22.3342,9.222,-8.0691,-7.8451,2.8476,0.0,11.0148,-4.9975000000000005,6.017299999999999
59,5.1828,25.9168,17.0046,0.0,0.0,0.0,-3.6617,-20.7614,10.1373,-11.4594,-8.0322,2.9721,0.0,22.358999999999995,-5.060099999999999,17.298899999999996
60,6.4064,16.6089,14.7184,0.0,0.0,0.0,-5.4596,-21.671,8.4951,-9.8493,-7.6322,2.9282,0.0,9.248899999999999,-4.704000000000001,4.544899999999998
61,5.5712,21.6572,12.378,0.0,0.0,0.0,-3.9736,-21.6434,10.8996,-8.2899,-8.2493,2.8666,0.0,16.599100000000004,-5.3827,11.216400000000004
62,9.4282,21.2305,13.114,0.0,0.0,0.0,-4.245,-21.5341,9.8527,-8.6493,-8.2423,2.8421,0.0,19.197000000000006,-5.4002,13.796800000000006
63,4.9487,16.5767,13.9025,0.0,0.0,0.0,-5.1383,-21.5571,10.2187,-9.1959,-8.0029,2.8978,0.0,9.755299999999993,-5.1051,4.650199999999993
64,6.3883,26.8443,16.0648,0.0,0.0,0.0,-5.0819,-19.3622,12.1814,-13.328,-8.3755,2.8824,0.0,23.7067,-5.4931,18.2136
65,8.5087,19.5919,14.8935,0.0,0.0,0.0,-3.7292,-22.226,10.1523,-8.7064,-7.6737,2.8836,0.0,18.484800000000007,-4.790100000000001,13.694700000000006
66,12.9331,17.3229,15.7461,0.0,0.0,0.0,-4.1148,-21.79,10.4158,-7.5464,-8.4074,2.8759,0.0,22.966699999999996,-5.531500000000001,17.435199999999995
67,8.2319,18.6453,18.0302,0.0,0.0,0.0,-3.5228,-22.3888,11.527,-7.1336,-8.1869,2.8847,0.0,23.389199999999988,-5.302199999999999,18.08699999999999
68,6.0002,20.4624,16.216,0.0,0.0,0.0,-5.0049,-22.3875,9.9734,-6.4092,-8.4136,2.9197,0.0,18.850400000000008,-5.4939,13.356500000000008
69,9.0386,18.6362,16.3216,0.0,0.0,0.0,-4.5628,-22.1318,9.1856,-8.3275,-8.0603,2.9394,0.0,18.159899999999993,-5.1209,13.038999999999994
70,7.6837,18.0887,14.1641,0.0,0.0,0.0,-2.4231,-22.6551,10.0213,-7.1408,-7.9099,2.8939,0.0,17.738799999999998,-5.016,12.722799999999998
71,6.7664,18.541,17.717,0.0,0.0,0.0,-5.0725,-21.5039,8.0452,-8.6072,-8.1556,2.9074,0.0,15.886000000000001,-5.2482,10.637800000000002
72,9.6075,19.0243,21.0295,0.0,0.0,0.0,-5.0993,-20.5921,9.0702,-12.9143,-7.6307,2.9203,0.0,20.125799999999995,-4.7104,15.415399999999995
73,7.0988,18.5223,13.1084,0.0,0.0,0.0,-4.719,-21.8361,11.8623,-10.3547,-7.5814,2.8812,0.0,13.682000000000004,-4.700200000000001,8.981800000000003
74,7.0525,29.6527,15.3642,0.0,0.0,0.0,-5.9724,-21.7098,9.3121,-8.6045,-8.323,2.903,0.0,25.0948,-5.42,19.674799999999998
75,7.5674,16.613,19.7165,0.0,0.0,0.0,-4.7093,-21.5028,9.8533,-8.7828,-8.3035,2.8969,0.0,18.755300000000005,-5.406599999999999,13.348700000000006
